BUYER_COUNTY,BUYER_STATE,year_x,DOSAGE_UNIT,TOT_POP,drugdensity,densitybins,TOT_MALE,TOT_FEMALE,WA_PER,BA_PER,IA_PER,H_PER,GRNDTOT,Poverty_Percent,Median_Income,ltHS,HS,sCorA,B+,ObesityPercent,democrat,republican,Unemp_Yearly_Rate,crimerate
WARREN,GA,2006,4300,5916,0.73,1,2752,3164,39.77,58.72,0.3,1.47,172.75,24.9,30235,33.9,39.3,15.95,10.85,31.5,56.53,42.95,5.072493647,0.03
CHAUTAUQUA,KS,2006,4260,3853,1.11,1,1899,1954,92.55,1.01,4.07,2.41,85.25,15.1,32399,15.7,38.95,30.9,14.45,27.7,21.13,77.29,5.08,0.02
WOODSON,KS,2009,4240,3207,1.32,1,1636,1571,95.92,1.34,1.22,2.56,55,18.1,25245,14.1,37.35,36,12.55,30.9,30.58,67.37,8.49,0.02
ALFALFA,OK,2009,4200,5543,0.76,1,3308,2235,87.43,6.13,3.61,4.19,106,16.4,37923,15.7,39.75,26.6,17.9,31.3,16.53,83.47,4.83,0.02
BENNETT,SD,2008,4200,3406,1.23,1,1698,1708,41.05,0.94,50.06,4.84,178.25,33.8,30560,24.6,29.6,30.8,15,34.2,46.85,51.64,4.02,0.05
CALHOUN,IL,2010,4200,5089,0.83,1,2528,2561,99.12,0.14,0.18,0.79,0,10.9,45772,14.4,44.85,29.2,11.55,29.5,47.33,50.57,10.22,0
CARBON,MT,2011,4200,10088,0.42,1,5092,4996,97.27,0.42,0.94,2.23,168,12.2,43223,9,31.95,31.75,27.2,24.9,38.16,58.84,5.75,0.02
CHEYENNE,KS,2010,4200,2726,1.54,1,1375,1351,98.53,0.07,0.22,5.21,30,12.6,35730,10.95,33.25,34.95,20.9,32.1,18.95,78.96,4.03,0.01
CRANE,TX,2007,4200,3861,1.09,1,1900,1961,92.57,4.45,1.68,54.65,199.5,10.4,46376,28.65,30.8,28.3,12.25,28.5,20.49,78.59,4.03,0.05
DE BACA,NM,2010,4200,2022,2.08,1,992,1030,95.75,0.15,0.84,38.53,124,18.6,31442,20.25,33,33.45,13.3,23.2,33.11,64.86,9.298865845,0.06
DUVAL,TX,2007,4200,12118,0.35,1,6231,5887,96.74,1.64,0.78,86.85,502.5,26.9,29968,36.3,31.4,23.45,8.8,25.9,73.92,25.39,4.68,0.04
EDDY,ND,2012,4200,2350,1.79,1,1164,1186,94.51,0.21,3.36,2.55,38,11.9,42908,18,29.3,33.1,19.6,31.5,42.01,54.8,5.12,0.02
GRANT,MN,2008,4200,5917,0.71,1,2896,3021,97.62,0.46,0.44,1.64,127.75,10.8,38532,11.85,34.8,36.3,17.15,27.6,51.32,45.66,7.05,0.02
GRANT,OK,2006,4200,4515,0.93,1,2230,2285,94.2,0.49,3.34,2.64,67,14.5,33730,11.3,37.15,30.55,21.05,27.9,22.26,77.74,3.63,0.01
HALL,TX,2010,4200,3353,1.25,1,1657,1696,90.58,7.43,0.92,32.42,151,24.1,29302,31.6,31.05,25.85,11.5,28.7,24.77,74.3,9.06,0.05
HAMILTON,KS,2011,4200,2636,1.59,1,1349,1287,95.49,0.46,2.24,31.41,114,13.5,43679,20.4,34.3,27.7,17.6,32.8,19.26,78.52,2.82,0.04
HODGEMAN,KS,2012,4200,1927,2.18,1,949,978,96.94,1.14,0.26,6.38,58,9.3,51276,10.25,28.2,39.55,22.05,31.2,16.89,81.89,3.43,0.03
JEFFERSON,MS,2006,4200,8977,0.47,1,4606,4371,13.6,85.4,0.14,0.94,516.75,34.5,22234,33.05,32.95,22.3,11.65,40.1,84.11,15.28,12.32,0.06
LAC QUI PARLE,MN,2007,4200,7261,0.58,1,3647,3614,98.14,0.55,0.37,1.31,43,10.6,40293,12.95,37.7,33.45,16,26.7,51.8,45.73,4.13,0.01
MAHNOMEN,MN,2006,4200,5005,0.84,1,2516,2489,59.92,0.84,30.67,3.68,179.25,17.9,34425,19.5,35,33.3,12.25,27,57.34,40.56,5.55,0.04
MARSHALL,SD,2012,4200,4690,0.9,1,2565,2125,88.19,0.62,9.49,8.46,108,13.3,47765,16.55,33.15,30.4,19.9,31.3,53.4,44.74,4.79,0.02
MERCER,MO,2011,4200,3774,1.11,1,1878,1896,97.72,0.24,0.66,1.09,92,16,35483,14.8,46.95,23.4,14.9,34.6,23.42,73.59,6.7,0.02
MOORE,TN,2010,4200,6362,0.66,1,3129,3233,95.91,2.34,0.27,1.1,182,13.6,45066,18.05,40.6,25.75,15.65,32.4,27.52,70.72,7.9,0.03
NANCE,NE,2007,4200,3557,1.18,1,1795,1762,98.54,0.11,0.67,2.05,61.25,12.1,38372,14.35,37.8,33.05,14.85,27.6,30.75,66.9,2.46,0.02
PERKINS,SD,2011,4200,3009,1.4,1,1536,1473,96.81,0.27,1.69,0.93,17,15.3,37919,14,37.85,31.1,17,32.2,22.58,73.48,4.3,0.01
PUTNAM,IL,2007,4200,5971,0.7,1,3003,2968,97.14,1.02,0.55,4.59,0,6.9,55134,11.85,39,35.65,13.5,27,55.41,43.07,5.74,0
SHERIDAN,NE,2007,4200,5380,0.78,1,2617,2763,85.87,0.24,10.91,3.1,462.5,15.3,32630,11.6,34.2,32.7,21.5,27.4,17.96,79.68,2.67,0.09
SPINK,SD,2009,4200,6537,0.64,1,3405,3132,96.02,0.41,2.43,0.99,255,12.3,43905,13.3,38.15,30.4,18.15,35.8,46.58,52.17,4.19,0.04
STANLEY,SD,2011,4200,2978,1.41,1,1494,1484,90.16,0.37,6.92,0.87,48,9.8,53986,9.6,35.65,29.7,25,32.5,29.47,68.28,3.94,0.02
TRAVERSE,MN,2007,4200,3674,1.14,1,1800,1874,94.61,0.19,4.03,2.18,65.25,11.3,42342,13.4,38.15,34.3,14.15,26.5,50.42,46.95,5.14,0.02
TRAVERSE,MN,2011,4200,3488,1.2,1,1741,1747,93.61,0.43,4.39,1.63,75,12.4,45815,13.4,38.15,34.3,14.15,29.9,51.11,46.43,5.94,0.02
TRIMBLE,KY,2006,4200,8963,0.47,1,4425,4538,97.57,0.87,0.44,1.94,98,14.7,43276,23.35,43.75,23.15,9.7,31.6,38.3,60.14,6.68,0.01
TURNER,SD,2006,4200,8337,0.5,1,4123,4214,97.74,0.4,0.77,0.91,136.75,8.6,41969,11.95,36,32.25,19.8,26.1,36.72,61.64,3.08,0.02
UNION,NM,2011,4200,4410,0.95,1,2519,1891,93.33,1.88,2.68,40.14,214,19.5,33206,20.9,41.9,22.75,14.45,27.5,27.18,70.31,4.8,0.05
WAYNE,UT,2009,4200,2590,1.62,1,1305,1285,96.41,0.39,1.35,4.02,14,15.2,41785,11.45,25.05,40.05,23.45,25.2,23.17,74.17,8.34,0.01
MERRICK,NE,2006,4160,7670,0.54,1,3805,3865,98.25,0.29,0.47,2.2,120.25,10,39763,10.85,38,34.9,16.25,27.6,25.76,72.5,3.58,0.02
LINCOLN,MN,2011,4130,5808,0.71,1,2912,2896,98.78,0.14,0.19,1.53,0,9.8,43996,14.35,38.45,30.3,16.9,28.5,46.48,50.27,5.15,0
SIERRA,CA,2012,4120,3067,1.34,1,1544,1523,95.21,0.33,1.76,8.67,159,13.7,45157,10.95,27.05,42.7,19.3,23.8,36.38,58.83,13.03,0.05
ANTELOPE,NE,2008,4100,6611,0.62,1,3286,3325,98.44,0.41,0.45,1.68,58.75,13.8,37307,11.85,36.3,35.4,16.45,28.8,23.77,74.82,2.99,0.01
BRULE,SD,2008,4100,5176,0.79,1,2540,2636,86.13,0.75,10.92,1.7,108.5,12.9,43627,16.15,29.85,31,23,29.4,40.11,58.48,2.71,0.02
CLAY,GA,2006,4100,3156,1.3,1,1432,1724,37.45,60.3,0.19,1.87,168.25,30,24726,26.5,40.1,23.9,9.5,32.2,61,38.81,5.072493647,0.05
CRANE,TX,2008,4100,4005,1.02,1,2016,1989,91.89,5.02,1.65,56,199.5,10.6,50114,28.65,30.8,28.3,12.25,28.5,21.94,76.96,5.548,0.05
CRAWFORD,GA,2011,4100,12614,0.33,1,6362,6252,75.68,22.08,0.51,2.64,383,19.5,41855,24.15,38.3,27.55,10,31,33.67,65.23,8.610905865,0.03
GARFIELD,UT,2008,4100,4596,0.89,1,2377,2219,94.67,0.52,2.72,4.13,249.75,10.9,43312,11.5,33,34.85,20.7,25.1,18.76,79.2,6.52,0.05
GRANT,MN,2010,4100,6018,0.68,1,2974,3044,98.21,0.33,0.15,1.56,112,10.8,44039,11.85,34.8,36.3,17.15,27.2,49.27,47.89,7.91,0.02
GRANT,SD,2010,4100,7356,0.56,1,3740,3616,98.26,0.14,0.49,2.28,278,11.4,45436,15.05,42.2,27.95,14.85,34.4,44.36,54.05,4.67,0.04
GREENE,AL,2008,4100,8997,0.46,1,4255,4742,20.96,77.86,0.18,1.18,174.5,30.3,26001,29.3,35.95,23.8,10.95,43.7,83.09,16.51,8.52,0.02
GREENE,VA,2009,4100,18422,0.22,1,9069,9353,89.71,7.46,0.34,3.53,507,8.6,58123,18.5,32.65,25.6,23.25,30.6,37.94,60.65,4.28,0.03
HALL,TX,2006,4100,3554,1.15,1,1721,1833,88.15,8.81,1.15,32.22,95.75,26.8,25695,31.6,31.05,25.85,11.5,26.1,28.98,70.47,6.25,0.03
HANSFORD,TX,2007,4100,5212,0.79,1,2601,2611,95.93,0.9,1.38,41.44,97.25,13.5,44826,29.6,28.55,24.55,17.25,26.4,11.36,88.06,2.95,0.02
HARLAN,NE,2010,4100,3423,1.2,1,1723,1700,98.86,0.03,0.44,1.31,110,10.9,45732,11.6,35.3,36.05,17,29.3,21.34,76.85,3.23,0.03
HEARD,GA,2006,4100,11339,0.36,1,5555,5784,86.1,12.07,0.41,2.04,419,16.4,36298,26.85,43.3,20.85,9.05,27.2,26.84,72.32,5.072493647,0.04
HETTINGER,ND,2011,4100,2502,1.64,1,1203,1299,95.36,0.28,2.64,0.6,11,10.9,46793,18.1,35,32.5,14.45,26.9,24.77,71.63,2.85,0
JEFFERSON,MS,2009,4100,8901,0.46,1,4578,4323,14.12,84.53,0.13,1.06,588,33.4,23335,33.05,32.95,22.3,11.65,45.2,87.44,11.89,16.64,0.07
KIT CARSON,CO,2006,4100,7929,0.52,1,4471,3458,93.86,3.96,0.86,17.09,323.5,13.7,38751,18.1,35.45,30.8,15.6,22.5,23.66,74.51,3.03,0.04
LANE,KS,2006,4100,1754,2.34,2,867,887,97.15,0.23,0.57,3.02,24.75,10.3,40720,9,32.55,37.2,21.2,28.4,18.32,80.21,3.43,0.01
MARION,GA,2011,4100,8701,0.47,1,4281,4420,62.81,33.62,0.72,6.46,269,24.1,34189,28.75,36.55,24,10.7,32.7,44.23,54.9,8.610905865,0.03
MORGAN,UT,2007,4100,8439,0.49,1,4300,4139,97.48,0.28,0.51,2.32,190.5,4.2,68174,5.1,23.65,39.65,31.65,19.2,15.49,81.16,2.63,0.02
NORMAN,MN,2009,4100,6474,0.63,1,3205,3269,94.38,0.59,3.06,4.93,3,14,43976,14.6,37.4,32.7,15.3,30.9,59.98,37.09,6.38,0
PUTNAM,IL,2011,4100,5975,0.69,1,3028,2947,97.97,0.59,0.17,4.59,0,8.3,51518,11.85,39,35.65,13.5,30.1,51.53,46.25,10.25,0
RANDOLPH,GA,2006,4100,7334,0.56,1,3412,3922,38.49,59.78,0.4,2.3,36.5,28.4,23863,31.95,33.8,23.45,10.8,32.2,54.95,44.58,5.072493647,0
SCOTLAND,MO,2006,4100,4792,0.86,1,2304,2488,98.54,0.38,0.19,1.13,71.75,16.4,31741,21.9,42.6,23.55,11.9,29.2,37.74,60.53,4.3,0.01
SUBLETTE,WY,2006,4100,7151,0.57,1,3714,3437,96.91,0.57,0.98,3.44,539.25,6.3,57526,7.4,36.3,32.85,23.5,22.5,20.69,76.89,1.83,0.08
TOOLE,MT,2006,4100,5115,0.8,1,2693,2422,91.18,0.57,4.89,2.74,66.25,16.5,33996,17.3,35.7,31.2,15.8,26.6,32.3,65.3,2.78,0.01
TOOLE,MT,2008,4100,5031,0.81,1,2646,2385,90.58,0.6,5.01,3.16,66.25,15.8,37175,17.3,35.7,31.2,15.8,27.4,34.75,62.09,3.28,0.01
VINTON,OH,2006,4100,13384,0.31,1,6617,6767,97.3,0.77,0.58,0.82,98.5,19,34565,24.7,47,20.15,8.15,28.5,44.16,54.16,7.93,0.01
WASHINGTON,KS,2009,4100,5623,0.73,1,2850,2773,98.22,0.41,0.48,1.8,104,11.6,37302,13.45,37.95,31.5,17.15,32.6,21.12,76.62,4.82,0.02
PALO ALTO,IA,2006,4040,9398,0.43,1,4588,4810,98.47,0.17,0.2,1.21,148,12.1,38645,10.95,32,37.35,19.75,26.8,49.17,49.62,3.24,0.02
LOWNDES,AL,2006,4030,12697,0.32,1,6006,6691,28.38,70.17,0.18,1.24,313.25,28,26390,29.85,34.75,23,12.35,36.5,72.59,27.26,7.61,0.02
WOODSON,KS,2007,4020,3288,1.22,1,1653,1635,96.2,1.19,1.09,2.46,71.25,14.4,30223,14.1,37.35,36,12.55,28.1,31.53,66.56,5.17,0.02
SIERRA,CA,2008,4005,3250,1.23,1,1617,1633,93.35,0.83,2.49,9.54,155.75,12.7,44282,10.95,27.05,42.7,19.3,24.3,37.32,58.16,10.68,0.05
ALFALFA,OK,2007,4000,5576,0.72,1,3304,2272,88.22,5.79,3.37,4.12,97.75,15.3,38470,15.7,39.75,26.6,17.9,29.6,17.07,82.93,4.39,0.02
CLARKE,VA,2006,4000,14239,0.28,1,7078,7161,91.38,6.12,0.3,3.81,394,6.4,62476,15.5,30.65,26.15,27.7,25.7,44.01,54.59,2.47,0.03
CLARKE,VA,2008,4000,14520,0.28,1,7255,7265,90.66,6.59,0.32,3.95,394,7.6,66296,15.5,30.65,26.15,27.7,26.3,46.52,51.68,3.3,0.03
CUMBERLAND,VA,2007,4000,9522,0.42,1,4643,4879,63.75,33.8,0.32,2.63,311,14.9,38953,27.35,35.65,22.75,14.25,30.1,46.22,52.8,3.21,0.03
CUMBERLAND,VA,2010,4000,10052,0.4,1,4870,5182,64.62,32.84,0.4,1.8,283,17.2,39394,27.35,35.65,22.75,14.25,32.2,47.85,50.73,8.47,0.03
DIVIDE,ND,2012,4000,2248,1.78,1,1147,1101,97.46,0.49,0.8,2.31,114,9.1,53885,15.6,36.75,31.3,16.35,28.6,33.13,63.08,1.55,0.05
DUNDY,NE,2008,4000,1907,2.1,1,926,981,96.85,0.42,1,5.98,7.25,14.3,34354,15.95,28.2,36.9,18.9,29.9,21.39,76.84,2.89,0
EDWARDS,KS,2007,4000,3108,1.29,1,1530,1578,97.23,0.8,0.71,13.42,117.5,11.9,36876,18.15,29.65,34.65,17.55,28.6,24.86,73.1,3.45,0.04
GARFIELD,NE,2008,4000,1721,2.32,2,847,874,97.91,0.23,0.46,2.15,4,13.4,32772,11.4,35.5,36.65,16.45,28.3,20.58,77.67,2.56,0
GOLIAD,TX,2012,4000,7332,0.55,1,3658,3674,92.58,5.16,0.98,35.53,100,16.2,46400,19,32.35,33.7,14.95,31.6,32.59,66.34,5.57,0.01
GRANT,ND,2012,4000,2350,1.7,1,1164,1186,97.11,0.04,1.19,0.47,25,17.2,38524,18.2,35.35,31.7,14.7,32.4,23.64,72.54,3.15,0.01
HAMILTON,KS,2012,4000,2651,1.51,1,1365,1286,95.59,0.57,2.19,31.04,7,12.7,43380,20.4,34.3,27.7,17.6,37.5,18.59,79.02,2.69,0
HOLT,MO,2006,4000,4939,0.81,1,2438,2501,97.53,0.47,0.65,0.87,100.75,14.6,36052,13.45,46.15,23.7,16.7,30,30.3,68.7,3.99,0.02
HUMPHREYS,MS,2009,4000,9831,0.41,1,4668,5163,25.82,72.46,0.33,2.99,357,44.3,21926,39,26.35,22.05,12.6,41.4,72.02,27.64,12.57,0.04
LIBERTY,MT,2012,4000,2393,1.67,1,1149,1244,98.2,0.17,0.21,0.88,48,20.7,35414,25.15,24.6,33.3,16.95,26.4,26.01,71.05,4.12,0.02
MCCOOK,SD,2011,4000,5541,0.72,1,2767,2774,98.16,0.27,0.6,2.18,52,10.6,51365,14.4,36.15,30.6,18.9,27.8,36.46,61.67,4.44,0.01
MELLETTE,SD,2007,4000,2048,1.95,1,1016,1032,47.56,0.39,48.68,5.22,79.75,34.3,26893,20.1,36.15,27.85,15.9,32.9,43.44,55.11,4.41,0.04
MUSSELSHELL,MT,2006,4000,4447,0.9,1,2191,2256,95.66,0.34,2.07,2.29,43.25,18.1,31411,13.45,40.3,30.4,15.85,21.9,25.76,71.28,4.03,0.01
OURAY,CO,2010,4000,4436,0.9,1,2224,2212,97.52,0.16,0.41,4.42,240,9.4,54920,4.3,19.5,33.1,43.1,17.5,52.44,45.46,9.87,0.05
PHILLIPS,CO,2006,4000,4486,0.89,1,2169,2317,96.1,0.65,1.38,17.45,80.75,11.2,36380,14.55,31.8,32.85,20.75,19.1,26.27,72.59,3.39,0.02
PIERCE,NE,2011,4000,7193,0.56,1,3645,3548,98.55,0.28,0.36,1.42,156,9.9,51019,10.55,39.15,32.4,17.9,36.5,20,77.66,3.53,0.02
SAC,IA,2006,4000,10464,0.38,1,5133,5331,98.1,0.49,0.14,1.74,100.75,10.9,38025,11.85,40.3,31.2,16.7,27.9,42.94,55.87,3.34,0.01
SHERIDAN,MT,2010,4000,3384,1.18,1,1698,1686,95.8,0.21,1.68,1.51,73,11.7,40974,13.5,31.95,34.95,19.6,27.5,41,55.9,3.7,0.02
STANTON,KS,2011,4000,2211,1.81,1,1122,1089,95.57,0.68,1.99,37.45,32,12.6,49115,22.05,28.55,29.65,19.75,31.1,19.81,78.77,4.01,0.01
TWIGGS,GA,2008,4000,10192,0.39,1,4913,5279,54.83,43.39,0.4,1.88,479.25,21.1,34823,34.1,39.45,19.1,7.3,31.2,53.15,46.18,5.91173503,0.05
UNION,NM,2010,4000,4549,0.88,1,2593,1956,93.76,1.78,2.48,39.68,12,18.9,33195,20.9,41.9,22.75,14.45,26,27.53,70.35,6.25,0
NESS,KS,2006,3970,2982,1.33,1,1457,1525,97.89,0.44,0.47,3.59,30.5,10.2,38126,12.2,35.55,33.8,18.45,26.7,19.98,78.27,2.82,0.01
EMMONS,ND,2011,3930,3506,1.12,1,1796,1710,98.49,0.06,0.46,0.88,59,12.8,40749,24.15,33.2,28.75,13.9,30.6,22.68,73.87,6.04,0.02
PIERCE,ND,2010,3930,4357,0.9,1,2179,2178,94.56,0.48,4.09,1.01,90,13.2,38030,16.45,31.75,36.5,15.25,32.5,33.66,64.04,5.32,0.02
EAST CARROLL,LA,2010,3920,7759,0.51,1,4154,3605,29.26,69.09,0.26,1.64,478,40.3,25442,35.8,35.25,17.9,11.05,41.5,62.77,36.42,17.38,0.06
BOTTINEAU,ND,2010,3900,6429,0.61,1,3321,3108,95.44,0.39,2.15,1.28,122,11.8,48504,13.6,29.95,38,18.4,31.3,36.37,61.35,3.97,0.02
CLAY,GA,2007,3900,3175,1.23,1,1429,1746,37.51,60.03,0.19,1.98,168.25,31.7,26051,26.5,40.1,23.9,9.5,33.1,61.02,38.78,4.952953714,0.05
COLFAX,NE,2011,3900,10568,0.37,1,5487,5081,92.9,1.96,3.1,42.17,147,12,45936,28.4,34.2,24.45,12.95,31.3,32.46,65.87,3.88,0.01
CROCKETT,TX,2009,3900,3740,1.04,1,1874,1866,94.71,1.98,1.26,61.31,80,14.1,43581,31.25,31.95,27.2,9.65,30,33.09,66.23,5.322,0.02
DAVIESS,MO,2008,3900,8032,0.49,1,3954,4078,97.5,0.62,0.55,1.22,196.75,15.3,38866,18.3,41.5,25.55,14.65,30.3,36.98,59.77,5.35,0.02
GRANITE,MT,2011,3900,3084,1.26,1,1567,1517,97.08,0.16,0.49,1.62,22,15,38140,11.25,33.8,31.4,23.55,22.7,32.19,63.44,9.02,0.01
GREENLEE,AZ,2010,3900,8437,0.46,1,4398,4039,93.13,1.26,3.02,47.88,484,12.7,49592,13.9,36.05,37.85,12.15,34.2,42.02,56.15,16.41,0.06
GUADALUPE,NM,2010,3900,4687,0.83,1,2648,2039,92.75,1.92,2.41,79.58,198,23.7,28402,27,38.1,23.2,11.7,25.9,70.3,27.16,10.14,0.04
HAMILTON,NE,2006,3900,9288,0.42,1,4581,4707,98.31,0.4,0.24,1.68,247.25,8.1,49139,8.4,33.4,36.1,22.15,28.6,24.28,74.2,2.22,0.03
KIOWA,CO,2007,3900,1299,3,2,647,652,95.38,0.85,2,6,14.75,14.7,34084,9.15,38.2,34.1,18.55,18.6,20.49,77.17,2.64,0.01
KITTSON,MN,2010,3900,4552,0.86,1,2286,2266,98.84,0.24,0.09,1.52,69,10,43980,13.75,35.15,32.05,19,31.6,54.69,42.41,7.51,0.02
KITTSON,MN,2011,3900,4540,0.86,1,2292,2248,98.52,0.29,0.26,1.74,91,10.7,45740,13.75,35.15,32.05,19,30.7,52.98,43.83,6.82,0.02
LONG,GA,2012,3900,15978,0.24,1,7951,8027,68.54,25.36,0.87,12.04,598,21.6,39176,19.6,36.2,33.45,10.7,29.7,37.93,60.65,7.747876585,0.04
MCCOOK,SD,2008,3900,5618,0.69,1,2798,2820,98.22,0.18,0.69,1.17,48.5,8.6,45644,14.4,36.15,30.6,18.9,27.4,41.96,56.66,3.53,0.01
MENARD,TX,2012,3900,2204,1.77,1,1104,1100,96.82,0.77,1.45,35.89,131,24.9,31608,25.75,33.55,24.2,16.5,28.7,20.14,78.33,6.43,0.06
MOORE,TN,2006,3900,5925,0.66,1,2925,3000,95.17,3.32,0.34,1.23,192.5,11.7,44707,18.05,40.6,25.75,15.65,29,34.47,64.11,4.73,0.03
MOORE,TN,2007,3900,5986,0.65,1,2974,3012,94.85,3.59,0.37,1.24,192.5,11.4,47106,18.05,40.6,25.75,15.65,29.7,32.15,66.1,4.12,0.03
POLK,NE,2009,3900,5077,0.77,1,2504,2573,97.87,0.43,0.53,2.66,61,7.7,48898,10,36.35,36.55,17.2,33.8,25.07,72.97,3.75,0.01
POTTER,SD,2007,3900,2187,1.78,1,1073,1114,96.57,0.05,1.97,1.23,31.25,11.5,37841,13.4,38.5,28.85,19.2,27,32.36,66.67,2.95,0.01
RUSH,KS,2009,3900,3129,1.25,1,1525,1604,97.16,0.8,0.7,2.84,100,12.5,39763,13.2,31.35,35.75,19.75,28.5,27.07,70.15,5.69,0.03
SAC,IA,2009,3900,10030,0.39,1,4884,5146,97.85,0.61,0.19,2.14,109,11.8,44135,11.85,40.3,31.2,16.7,29,43.52,54.77,5.09,0.01
SCHLEY,GA,2009,3900,4284,0.91,1,2075,2209,69.35,27.8,0.37,4.62,140,18.2,38245,24.35,37.3,24.6,13.7,30.6,27.08,72.42,8.737681398,0.03
STONEWALL,TX,2012,3900,1452,2.69,2,698,754,92.56,3.79,1.17,14.46,25,16.7,39054,22.55,40.45,24.45,12.55,29.4,23.7,75.11,4.41,0.02
VAN BUREN,IA,2007,3900,7644,0.51,1,3859,3785,98.1,0.27,0.31,1.39,122.25,13.3,38855,14.85,42.5,29.8,12.8,27.3,42.36,55.69,4.27,0.02
WORTH,IA,2006,3900,7617,0.51,1,3791,3826,98.02,0.54,0.12,2.07,123.25,8.6,42226,10.85,38,37.2,13.95,27.8,57.88,40.7,3.78,0.02
WORTH,MO,2012,3900,2079,1.88,1,1027,1052,98.08,0.77,0.29,1.25,15,16,35127,16.05,44.4,24.3,15.2,31.2,32.54,63.36,4.18,0.01
WRANGELL,AK,2009,3900,2139,1.82,1,1117,1022,72.42,0.7,16.13,2.85,4241.678319,10.5,48021,11,36.6,32.9,19.4,30.7,41.14212694,57.13996624,8.737681398,1.98
BOWMAN,ND,2011,3800,3142,1.21,1,1578,1564,97.87,0.13,1.4,3.12,122,8.5,56721,13.05,32.3,33.5,21.2,30.7,25.16,72.14,2.18,0.04
CARROLL,MS,2012,3800,10400,0.37,1,5229,5171,65.32,33.49,0.23,1.1,360,20.8,36906,25.65,34.6,26.1,13.65,31.6,33.49,66.09,10.98,0.03
CHEYENNE,CO,2012,3800,1872,2.03,1,923,949,96.9,0.37,1.12,11.7,82,12.2,51093,12.8,33.8,35.45,18.05,24.5,15.74,81.34,4.55,0.04
CROCKETT,TX,2010,3800,3719,1.02,1,1831,1888,96.4,1.16,1.18,63.24,151,15.8,42329,31.25,31.95,27.2,9.65,30.5,33.04,66.05,8.52,0.04
CUMBERLAND,VA,2006,3800,9382,0.41,1,4569,4813,63.6,34.07,0.32,2.64,311,15,36670,27.35,35.65,22.75,14.25,28.8,44.72,54.4,3.45,0.03
DICKENS,TX,2008,3800,2420,1.57,1,1430,990,86.45,10.5,0.54,30.12,44.5,26.8,30343,24.55,34.8,28.85,11.8,28.4,24.07,75.1,9.002,0.02
EDDY,ND,2010,3800,2385,1.59,1,1166,1219,96.06,0.17,2.43,2.18,18,12.2,39557,18,29.3,33.1,19.6,29.1,46.02,50.92,4.84,0.01
EDDY,ND,2011,3800,2346,1.62,1,1139,1207,95.1,0.21,2.94,2.43,33,11.2,43249,18,29.3,33.1,19.6,30.2,44.02,52.86,4.91,0.01
EMMONS,ND,2009,3800,3400,1.12,1,1725,1675,98.79,0.26,0.38,1.65,98,14.7,37191,24.15,33.2,28.75,13.9,31.7,27.37,69.26,6.69,0.03
FLOYD,TX,2006,3800,6838,0.56,1,3360,3478,93.21,4.07,1.36,49.78,95.25,22.5,30298,31.3,28.45,25.45,14.85,26.7,25.02,74.7,6.1,0.01
GRANT,OK,2007,3800,4485,0.85,1,2205,2280,93.56,0.67,3.5,2.9,67,15.1,36667,11.3,37.15,30.55,21.05,28,22.07,77.94,3.25,0.01
HAND,SD,2010,3800,3431,1.11,1,1701,1730,98.78,0.09,0.29,0.55,37,11.1,43683,13.75,34.8,31.35,20.1,30.6,33.67,65.08,3.3,0.01
HARLAN,NE,2007,3800,3359,1.13,1,1660,1699,98.39,0.36,0.36,1.64,122.75,13,36490,11.6,35.3,36.05,17,26.9,22.32,75.77,2.63,0.04
HUMPHREYS,MS,2008,3800,9970,0.38,1,4690,5280,25.68,72.78,0.31,2.88,339.5,35.2,24091,39,26.35,22.05,12.6,42.1,71.06,28.59,9.67,0.03
LIBERTY,FL,2011,3800,8261,0.46,1,5024,3237,78.82,18.15,1.23,6.42,0,23.5,37446,27.3,44.6,18.8,9.25,36.9,28.34,70.39,8.610905865,0
MCKENZIE,ND,2010,3800,6360,0.6,1,3282,3078,75.75,0.13,22.28,2.19,168,13.2,51641,14.25,32.3,32.95,20.5,32.6,30.61,67.66,2.21,0.03
MORRILL,NE,2009,3800,4863,0.78,1,2402,2461,96.44,0.64,1.58,11.64,261,16.6,38485,16.8,33.75,32.8,16.6,28.4,22.96,74.22,4.23,0.05
PERKINS,NE,2012,3800,2933,1.3,1,1490,1443,98.5,0.68,0.24,3.58,49,10.3,52339,11.9,31.45,36.4,20.25,26.4,17.07,81.42,2.67,0.02
PHILLIPS,CO,2007,3800,4466,0.85,1,2179,2287,95.95,0.65,1.5,18.27,80.75,11.5,39430,14.55,31.8,32.85,20.75,19.6,26.9,71.96,2.7,0.02
POTTER,SD,2006,3800,2264,1.68,1,1106,1158,96.86,0.04,1.77,0.71,31.25,11.4,35662,13.4,38.5,28.85,19.2,26.7,31.12,67.99,3.04,0.01
POTTER,SD,2008,3800,2106,1.8,1,1022,1084,96.39,0.05,2.18,1.38,31.25,10.6,41305,13.4,38.5,28.85,19.2,28,33.61,65.34,3.08,0.01
SHACKELFORD,TX,2010,3800,3378,1.12,1,1632,1746,96.77,1.01,0.59,10.07,96,13.5,42685,17.85,28.9,29.1,24.1,31.4,11.71,87.34,5.57,0.03
SHARKEY,MS,2006,3800,5718,0.66,1,2742,2976,30.66,67.63,0.33,2.01,295.75,35.5,24546,32.05,27.05,23.9,17.05,37.4,59.38,33.74,9.28,0.05
